case_id,trial_uid,n,k,rate,family,snr_db,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,phase_innovation_std_deg,phase_initial_std_deg,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,transmitted_int,decoder,decoded_correct,decoded_int,success,certified,cap_hit,stop_reason,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_codewords,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,preprocessing_state_metrics,wall_seconds,queue_touch_fraction
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t3,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,3,1821150198957866836,latent_osd_batch_o2_s63,True,1821150198957866836,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2510,2510,2510,158130,10120320,3528,63,1.1551129699219018,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t3,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,3,1821150198957866836,plain_osd_batch_o2,False,1805482408755243773,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.019942078040912747,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t3,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,3,1821150198957866836,lsgrand_certified_v1_bound,True,1821150198957866836,True,True,False,strict_unseen_codeword_certificate,608,608,63,63,1,1,0,608,38912,0,63,0.008740486926399171,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,ls_first_valid,True,6915580749014231148,True,False,False,valid_list_complete,3,3,63,1,1,1,0,0,0,0,63,0.0023610780481249094,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,ls_list_marginal_L2,True,6915580749014231148,True,False,True,query_cap_before_list,60000,54508,63,63,3,1,1,63,4032,0,126,0.7275492009939626,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,ls_list_marginal_L4,True,6915580749014231148,True,False,True,query_cap_before_list,60000,54508,63,63,3,1,1,63,4032,0,126,0.7897260340396315,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,ls_list_marginal_L8,True,6915580749014231148,True,False,True,query_cap_before_list,60000,54508,63,63,3,1,1,63,4032,0,126,0.7951038369210437,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,latent_osd_batch_o2_s63,True,6915580749014231148,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2614,2614,2614,164682,10539648,3528,63,1.116307285032235,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,plain_osd_batch_o2,True,6915580749014231148,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.015073120943270624,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t4,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,4,6915580749014231148,lsgrand_certified_v1_bound,True,6915580749014231148,True,True,False,strict_unseen_codeword_certificate,160,160,63,63,1,1,0,160,10240,0,63,0.0037196349585428834,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,ls_first_valid,True,15812826711976076034,True,False,False,valid_list_complete,21,21,63,16,1,1,0,0,0,0,63,0.001857292023487389,0.25396825396825395
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,ls_list_marginal_L2,True,15812826711976076034,True,False,True,query_cap_before_list,60000,54531,63,63,4,1,1,63,4032,0,126,0.7361874979687855,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,ls_list_marginal_L4,True,15812826711976076034,True,False,True,query_cap_before_list,60000,54531,63,63,4,1,1,63,4032,0,126,0.7309974309755489,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,ls_list_marginal_L8,True,15812826711976076034,True,False,True,query_cap_before_list,60000,54531,63,63,4,1,1,63,4032,0,126,0.7324354179436341,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,latent_osd_batch_o2_s63,True,15812826711976076034,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2521,2521,2521,158823,10164672,3528,63,1.1640014869626611,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,plain_osd_batch_o2,False,15236543422074600363,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.016009636921808124,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t5,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_1,True,63,0,5,15812826711976076034,lsgrand_certified_v1_bound,True,15812826711976076034,True,True,False,strict_unseen_codeword_certificate,352,352,63,63,1,1,0,352,22528,0,63,0.005752873024903238,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,ls_first_valid,True,8016053405884196921,True,False,False,valid_list_complete,1,1,63,1,1,1,0,0,0,0,63,0.0017044349806383252,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,ls_list_marginal_L2,True,8016053405884196921,True,False,False,valid_list_complete,5912,5523,63,63,3,2,2,126,8064,0,126,0.06375756300985813,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,ls_list_marginal_L4,True,8016053405884196921,True,False,True,query_cap_before_list,60000,54404,63,63,6,3,3,189,12096,0,126,0.7020321619929746,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,ls_list_marginal_L8,True,8016053405884196921,True,False,True,query_cap_before_list,60000,54404,63,63,6,3,3,189,12096,0,126,0.7458899220218882,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,latent_osd_batch_o2_s63,True,8016053405884196921,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2501,2501,2501,157563,10084032,3528,63,1.0804986628936604,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,plain_osd_batch_o2,True,8016053405884196921,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.015366300009191036,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t6,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,6,8016053405884196921,lsgrand_certified_v1_bound,True,8016053405884196921,True,True,False,strict_unseen_codeword_certificate,32,32,63,26,1,1,0,32,2048,0,63,0.0023860230576246977,0.4126984126984127
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,ls_first_valid,True,6230938511567002770,True,False,False,valid_list_complete,2,2,63,1,1,1,0,0,0,0,63,0.001615192973986268,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,ls_list_marginal_L2,True,6230938511567002770,True,False,False,valid_list_complete,52561,48084,63,63,3,2,2,126,8064,0,126,0.6377339459722862,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,ls_list_marginal_L4,True,6230938511567002770,True,False,True,query_cap_before_list,60000,54787,63,63,3,2,2,126,8064,0,126,0.8685140360612422,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,ls_list_marginal_L8,True,6230938511567002770,True,False,True,query_cap_before_list,60000,54787,63,63,3,2,2,126,8064,0,126,0.698406470939517,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,latent_osd_batch_o2_s63,True,6230938511567002770,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2474,2474,2474,155862,9975168,3528,63,1.1040377579629421,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,plain_osd_batch_o2,True,6230938511567002770,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.03318148001562804,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t7,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,7,6230938511567002770,lsgrand_certified_v1_bound,True,6230938511567002770,True,True,False,strict_unseen_codeword_certificate,96,96,63,63,1,1,0,96,6144,0,63,0.0040702769765630364,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,ls_first_valid,True,6511276894853738333,True,False,False,valid_list_complete,1,1,63,1,1,1,0,0,0,0,63,0.005091799073852599,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,ls_list_marginal_L2,True,6511276894853738333,True,False,True,query_cap_before_list,60000,54564,63,63,4,1,1,63,4032,0,126,0.6924895950360224,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,ls_list_marginal_L4,True,6511276894853738333,True,False,True,query_cap_before_list,60000,54564,63,63,4,1,1,63,4032,0,126,0.7082425910048187,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,ls_list_marginal_L8,True,6511276894853738333,True,False,True,query_cap_before_list,60000,54564,63,63,4,1,1,63,4032,0,126,0.9321821499615908,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,latent_osd_batch_o2_s63,True,6511276894853738333,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2445,2445,2445,154035,9858240,3528,63,0.9476483078906313,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,plain_osd_batch_o2,True,6511276894853738333,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.019449649029411376,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t8,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,8,6511276894853738333,lsgrand_certified_v1_bound,True,6511276894853738333,True,True,False,strict_unseen_codeword_certificate,32,32,63,31,1,1,0,32,2048,0,63,0.0026879009092226624,0.49206349206349204
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,ls_first_valid,True,13074173693997130377,True,False,False,valid_list_complete,52270,47447,63,63,1,1,0,0,0,0,63,0.6768358619883657,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,ls_list_marginal_L2,True,13074173693997130377,True,False,True,query_cap_before_list,60000,54352,63,63,1,1,1,63,4032,0,126,0.8244495380204171,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,ls_list_marginal_L4,True,13074173693997130377,True,False,True,query_cap_before_list,60000,54352,63,63,1,1,1,63,4032,0,126,0.9392712829867378,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,ls_list_marginal_L8,True,13074173693997130377,True,False,True,query_cap_before_list,60000,54352,63,63,1,1,1,63,4032,0,126,0.885874051018618,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,latent_osd_batch_o2_s63,True,13074173693997130377,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2596,2596,2596,163548,10467072,3528,63,1.1348411059007049,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,plain_osd_batch_o2,False,17325509041458087057,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.01761812891345471,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t9,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,9,13074173693997130377,lsgrand_certified_v1_bound,True,13074173693997130377,True,False,True,query_cap_before_certificate,60000,60000,63,63,1,1,0,60000,3840000,0,63,0.8274752519791946,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,ls_first_valid,True,14115639683010346361,True,False,False,valid_list_complete,1,1,63,1,1,1,0,0,0,0,63,0.0029925390845164657,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,ls_list_marginal_L2,True,14115639683010346361,True,False,True,query_cap_before_list,60000,54664,63,63,3,1,1,63,4032,0,126,0.7587417979957536,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,ls_list_marginal_L4,True,14115639683010346361,True,False,True,query_cap_before_list,60000,54664,63,63,3,1,1,63,4032,0,126,0.9816226739203557,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,ls_list_marginal_L8,True,14115639683010346361,True,False,True,query_cap_before_list,60000,54664,63,63,3,1,1,63,4032,0,126,0.8814378610113636,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,latent_osd_batch_o2_s63,True,14115639683010346361,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2574,2574,2574,162162,10378368,3528,63,1.5675255539827049,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,plain_osd_batch_o2,True,14115639683010346361,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.043864096980541945,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t10,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,10,14115639683010346361,lsgrand_certified_v1_bound,True,14115639683010346361,True,True,False,strict_unseen_codeword_certificate,32,32,63,29,1,1,0,32,2048,0,63,0.004880800028331578,0.4603174603174603
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,ls_first_valid,True,10372562001614633651,True,False,False,valid_list_complete,19,19,63,17,1,1,0,0,0,0,63,0.0028404820477589965,0.2698412698412698
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,ls_list_marginal_L2,True,10372562001614633651,True,False,True,query_cap_before_list,60000,55119,63,63,3,1,1,63,4032,0,126,0.8643820160068572,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,ls_list_marginal_L4,True,10372562001614633651,True,False,True,query_cap_before_list,60000,55119,63,63,3,1,1,63,4032,0,126,0.8610495309112594,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,ls_list_marginal_L8,True,10372562001614633651,True,False,True,query_cap_before_list,60000,55119,63,63,3,1,1,63,4032,0,126,0.9747080359375104,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,latent_osd_batch_o2_s63,True,10372562001614633651,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2584,2584,2584,162792,10418688,3528,63,1.2927418359322473,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,plain_osd_batch_o2,False,14840108775260413990,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.022812926094047725,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t11,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,11,10372562001614633651,lsgrand_certified_v1_bound,True,10372562001614633651,True,True,False,strict_unseen_codeword_certificate,192,192,63,63,1,1,0,192,12288,0,63,0.005960686947219074,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,ls_first_valid,True,13643017837891261837,True,False,False,valid_list_complete,84,83,63,63,1,1,0,0,0,0,63,0.003917674999684095,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,ls_list_marginal_L2,True,13643017837891261837,True,False,False,valid_list_complete,2352,2195,63,63,2,2,2,126,8064,0,126,0.03964739106595516,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,ls_list_marginal_L4,True,13643017837891261837,True,False,True,query_cap_before_list,60000,53946,63,63,6,3,3,189,12096,0,126,0.8971440080786124,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,ls_list_marginal_L8,True,13643017837891261837,True,False,True,query_cap_before_list,60000,53946,63,63,6,3,3,189,12096,0,126,0.792266468051821,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,latent_osd_batch_o2_s63,True,13643017837891261837,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2550,2550,2550,160650,10281600,3528,63,1.3007898409850895,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,plain_osd_batch_o2,False,13066396062614716187,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.025566855911165476,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t12,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,12,13643017837891261837,lsgrand_certified_v1_bound,True,13643017837891261837,True,True,False,strict_unseen_codeword_certificate,384,384,63,63,1,1,0,384,24576,0,63,0.007523734006099403,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,ls_first_valid,True,14158057018593931689,True,False,False,valid_list_complete,2,2,63,1,1,1,0,0,0,0,63,0.0019252089550718665,0.015873015873015872
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,ls_list_marginal_L2,True,14158057018593931689,True,False,False,valid_list_complete,2047,1947,63,63,2,2,2,126,8064,0,126,0.03849504701793194,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,ls_list_marginal_L4,True,14158057018593931689,True,False,False,valid_list_complete,56029,50821,63,63,6,4,4,252,16128,0,126,1.0170651969965547,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,ls_list_marginal_L8,True,14158057018593931689,True,False,True,query_cap_before_list,60000,54348,63,63,6,4,4,252,16128,0,126,0.8109111270168796,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,latent_osd_batch_o2_s63,True,14158057018593931689,True,False,False,best_marginal_in_osd_union,3528,0,63,63,2641,2641,2641,166383,10648512,3528,63,1.342289841035381,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,plain_osd_batch_o2,True,14158057018593931689,True,False,False,best_marginal_in_osd_union,56,0,1,1,56,56,56,56,3584,56,1,0.03034951095469296,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t13,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,no_slip,True,63,0,13,14158057018593931689,lsgrand_certified_v1_bound,True,14158057018593931689,True,True,False,strict_unseen_codeword_certificate,96,96,63,63,1,1,0,96,6144,0,63,0.007829920039512217,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t14,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,14,7133780269272259752,ls_first_valid,True,7133780269272259752,True,False,False,valid_list_complete,19,19,63,17,1,1,0,0,0,0,63,0.003471385920420289,0.2698412698412698
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t14,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,14,7133780269272259752,ls_list_marginal_L2,True,7133780269272259752,True,False,False,valid_list_complete,55101,50685,63,63,3,2,2,126,8064,0,126,0.6837394719477743,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t14,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,14,7133780269272259752,ls_list_marginal_L4,True,7133780269272259752,True,False,True,query_cap_before_list,60000,55125,63,63,3,2,2,126,8064,0,126,0.7569691069656983,1.0
PF64_DENSE_PHASE,PF64_DENSE_PHASE_c0_t14,64,48,0.75,dense,8.0,0.5,0.5,0.25,0.0,0.35,1.0,0.0,slip_8_3,True,63,0,14,7133780269272259752,ls_list_marginal_L8,True,7133780269272259752,True,False,True,query_cap_before_list,60000,55125,63,63,3,2,2,126,8064,0,126,0.9764689640142024,1.0
